timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1645245000,Feb 19 2022 - 4:30am,complete,N/A,Gwangju,Gimpo Citizen,Do-Yeon Kim,1,0.00,0.00,2.67,0.88,1,2,3,1,0,1,"88","34,70",4,0,2,0,4,1,2,0,3,2,12,8,6,5,6,3,-1,-1,50,50,1.77,1.14,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.50,3.85,5.75,1.30,1.94,3.40,5.50,1.95,1.80,Gwangju Football Stadium (Gwangju)
1645254000,Feb 19 2022 - 7:00am,complete,N/A,Anyang,Jeonnam Dragons,N/A,1,0.00,0.00,1.88,1.17,1,0,1,0,0,0,"54","",8,1,0,0,3,0,0,0,2,1,4,6,2,0,2,6,15,8,55,45,0.63,0.61,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.00,3.30,1.47,2.28,4.75,8.00,2.05,1.72,Anyang Stadium (Anyang)
1645331400,Feb 20 2022 - 4:30am,complete,N/A,Ansan Greeners,Busan I'Park,Deok-Hyo Sung,1,0.00,0.00,0.25,0.13,1,1,2,2,1,1,"32","9",3,2,3,0,1,0,2,1,1,0,7,7,5,4,2,3,-1,-1,46,54,1.31,1.31,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.88,2.98,2.29,1.38,2.09,4.00,7.00,1.90,1.83,Ansan Wa Stadium (Ansan)
1645340400,Feb 20 2022 - 7:00am,complete,N/A,Gyeongnam,Seoul E-Land,Cho Ji-Um,1,0.00,0.00,1.00,1.18,0,1,1,0,0,0,"","77",7,6,1,0,0,0,0,1,0,0,4,9,2,4,2,5,14,12,55,45,0.65,1.08,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.71,2.96,2.42,1.38,2.25,4.00,8.00,1.90,1.83,Miryang Public Stadium (Miryang)
1645340400,Feb 20 2022 - 7:00am,complete,N/A,Bucheon 1995,Asan Mugunghwa,Hyun-Jin Oh,1,0.00,0.00,2.30,1.13,0,0,0,0,0,0,"","",3,6,3,0,3,0,1,2,0,3,8,18,4,6,4,12,14,16,51,49,1.16,2.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.10,3.40,1.50,2.50,4.50,9.00,2.10,1.68,Bucheon Stadium (Bucheon)
1645849800,Feb 26 2022 - 4:30am,complete,N/A,Jeonnam Dragons,Gimpo Citizen,Hyun-Jin Oh,2,0.00,3.00,1.13,0.88,0,2,2,1,0,1,"","17,80",5,2,0,0,2,0,0,0,0,2,9,10,4,4,5,6,10,15,51,49,1.33,1.25,1.50,50,50,50,0,0,0,50,50,50,0.00,5.00,2.00,3.45,3.55,1.40,2.23,4.00,8.00,2.05,1.70,Gwangyang Stadium (Gwangyang)
1645858800,Feb 26 2022 - 7:00am,complete,N/A,Bucheon 1995,Ansan Greeners,Cho Ji-Um,2,1.00,0.00,2.30,1.00,2,1,3,1,0,1,"60,65","36",4,3,2,0,1,0,0,2,1,0,3,2,3,2,0,0,13,7,57,43,0.62,0.47,0.00,0,0,0,0,0,0,0,0,0,3.00,3.00,2.55,3.05,2.85,1.50,2.48,4.75,9.00,2.05,1.70,Bucheon Stadium (Bucheon)
1645936200,Feb 27 2022 - 4:30am,complete,N/A,Anyang,Asan Mugunghwa,Deok-Hyo Sung,2,3.00,1.00,1.88,1.13,2,0,2,1,1,0,"7,78","",5,7,3,0,2,0,2,1,1,1,16,13,7,6,9,7,11,13,47,53,1.90,1.73,0.50,0,0,0,0,0,0,0,0,50,14.00,3.00,1.91,3.25,3.60,1.38,2.20,3.82,7.25,1.96,1.79,Anyang Stadium (Anyang)
1645945200,Feb 27 2022 - 7:00am,complete,N/A,Gwangju,Daejeon Citizen,Gyu-Hyun Choi,2,0.00,0.00,2.67,1.75,2,0,2,2,2,0,"31,45","",4,1,2,0,3,0,1,1,1,2,19,8,8,5,11,3,15,15,57,43,2.28,1.21,1.50,50,50,50,0,0,0,50,50,50,4.00,2.00,1.95,3.10,3.70,1.38,2.15,3.75,7.00,1.93,1.83,Gwangju Football Stadium (Gwangju)
1645945200,Feb 27 2022 - 7:00am,complete,N/A,Gyeongnam,Busan I'Park,Hoe-Soo Jung,2,0.00,1.00,1.00,0.13,3,2,5,2,0,2,"81,90'1,90'4","8,20",7,2,4,0,3,1,0,4,1,3,15,3,10,3,5,0,18,19,64,36,2.30,0.67,1.50,50,50,0,0,0,50,50,0,50,9.00,2.00,2.30,2.90,3.00,1.38,2.15,3.92,7.00,1.89,1.85,Miryang Public Stadium (Miryang)
